ts,user_id,country_id,site_id
2019/2/3 21:13,LC39C4,BDV,N0OTG
2019/2/3 21:15,LC37FF,QLT,5NPAU
2019/2/3 21:15,LC3CB0,TL6,N0OTG
2019/2/3 21:17,LC3481,TL6,N0OTG
2019/2/3 21:23,LC3076,TL6,QGO3G
2019/2/3 21:24,LC3EA6,BDV,5NPAU
2019/2/3 21:26,LC312E,QLT,N0OTG
2019/2/3 21:27,LCC353,QLT,5NPAU
2019/2/3 21:29,LC3A4D,BDV,N0OTG
2019/2/3 21:30,LC3F44,QLT,5NPAU
2019/2/3 21:32,LC3E6A,BDV,5NPAU
2019/2/3 21:41,LCC353,QLT,5NPAU
2019/2/3 21:42,LC3635,NVV,N0OTG
2019/2/3 21:43,LC3095,BDV,5NPAU
2019/2/3 21:46,LC3D15,QLT,5NPAU
2019/2/3 21:50,LC3CD6,BDV,5NPAU
2019/2/3 21:53,LC3859,QLT,5NPAU
2019/2/3 21:56,LC3E2F,XA7,N0OTG
2019/2/3 22:02,LC3EA8,TL6,N0OTG
2019/2/3 22:03,LC343C,TL6,N0OTG
2019/2/3 22:04,LC312B,QLT,5NPAU
2019/2/3 22:05,LC347D,QLT,5NPAU
2019/2/3 22:10,LC376C,TL6,QGO3G
2019/2/3 22:13,LC3A6C,BDV,N0OTG
2019/2/3 22:13,LC3515,TL6,N0OTG
2019/2/3 22:14,LC3833,TL6,QGO3G
2019/2/3 22:15,LC355E,QLT,5NPAU
2019/2/3 22:20,LC39E2,TL6,N0OTG
2019/2/3 22:23,LC3D4F,HVQ,GVOFK
2019/2/3 22:27,LC0C3E,BDV,N0OTG
2019/2/3 22:32,LCE2C3,BDV,5NPAU
2019/2/3 22:32,LC30F4,BDV,5NPAU
2019/2/3 22:32,LCE2C3,BDV,5NPAU
2019/2/3 22:32,LCE2C3,BDV,5NPAU
2019/2/3 22:32,LC3EE5,BDV,5NPAU
2019/2/3 22:33,LC310F,XA7,N0OTG
2019/2/3 22:34,LC3612,TL6,N0OTG
2019/2/3 22:35,LC3041,TL6,QGO3G
2019/2/3 22:35,LC3041,TL6,QGO3G
2019/2/3 22:37,LC3DE5,BDV,5NPAU
2019/2/3 22:38,LC3481,TL6,N0OTG
2019/2/3 22:40,LC3926,TL6,N0OTG
2019/2/3 22:43,LC5C34,TL6,N0OTG
2019/2/3 22:45,LC39D1,BDV,5NPAU
2019/2/3 23:03,LC31F4,TL6,N0OTG
2019/2/3 23:05,LC60C3,TL6,N0OTG
2019/2/3 23:13,LC390C,TL6,QGO3G
2019/2/3 23:17,LC3AE8,BDV,N0OTG
2019/2/3 23:18,LC33C6,TL6,N0OTG
2019/2/3 23:19,LC317E,TL6,N0OTG
2019/2/3 23:29,LC364A,QLT,N0OTG
2019/2/3 23:34,LCC3BD,QLT,5NPAU
2019/2/3 23:34,LC3881,BDV,5NPAU
2019/2/3 23:39,LC3DEA,TL6,N0OTG
2019/2/3 23:41,LC3DEA,TL6,N0OTG
2019/2/3 23:42,LC3DEA,TL6,N0OTG
2019/2/3 23:48,LC31C9,TL6,N0OTG
2019/2/3 23:49,LC3540,TL6,N0OTG
2019/2/3 23:50,LCC351,TL6,QGO3G
2019/2/3 23:54,LC3245,TL6,N0OTG
2019/2/3 23:57,LC9C30,BDV,5NPAU
2019/2/4 0:06,LC3B95,HVQ,GVOFK
2019/2/4 0:11,LCC7C3,BDV,5NPAU
2019/2/4 0:15,LC3114,TL6,N0OTG
2019/2/4 0:16,LC398F,TL6,QGO3G
2019/2/4 0:18,LC3A59,TL6,N0OTG
2019/2/4 0:19,LC3A59,TL6,N0OTG
2019/2/4 0:20,LC3A59,TL6,N0OTG
2019/2/4 0:21,LC3A59,TL6,N0OTG
2019/2/4 0:21,LC3E27,TL6,N0OTG
2019/2/4 0:23,LC3758,XA7,N0OTG
2019/2/4 0:26,LC8C30,TL6,N0OTG
2019/2/4 0:32,LC30B1,BDV,5NPAU
2019/2/4 0:32,LC3514,TL6,QGO3G
2019/2/4 0:41,LC3ED0,TL6,QGO3G
2019/2/4 0:45,LC4C30,TL6,N0OTG
2019/2/4 0:46,LC3700,TL6,N0OTG
2019/2/4 0:54,LC3D4D,XA7,N0OTG
2019/2/4 1:03,LCC335,XA7,N0OTG
2019/2/4 1:06,LC3A1C,QLT,3POLC
2019/2/4 1:10,LC3486,TL6,N0OTG
2019/2/4 1:13,LC36E0,QLT,5NPAU
2019/2/4 1:14,LC351A,TL6,N0OTG
2019/2/4 1:17,LCC3E0,XA7,N0OTG
2019/2/4 1:19,LC3973,NVV,N0OTG
2019/2/4 1:20,LCC3E0,XA7,N0OTG
2019/2/4 1:23,LC3FD1,XA7,N0OTG
2019/2/4 1:27,LC3111,TL6,QGO3G
2019/2/4 1:31,LC3C4F,TL6,QGO3G
2019/2/4 1:31,LC39DF,XA7,N0OTG
2019/2/4 1:32,LC3DA8,TL6,N0OTG
2019/2/4 1:34,LC370F,TL6,QGO3G
2019/2/4 1:43,LC3259,TL6,N0OTG
2019/2/4 1:45,LC3C8A,TL6,N0OTG
2019/2/4 1:45,LCC3A5,QLT,5NPAU
2019/2/4 1:47,LCC3A5,QLT,5NPAU
2019/2/4 1:48,LCC3A5,QLT,5NPAU
2019/2/4 1:48,LCC3A5,QLT,5NPAU
2019/2/4 1:49,LCC3A5,QLT,5NPAU
2019/2/4 1:49,LCC3A5,QLT,5NPAU
2019/2/4 1:49,LCC3A5,QLT,5NPAU
2019/2/4 1:49,LCC3A5,QLT,5NPAU
2019/2/4 1:52,LCCFC3,TL6,N0OTG
2019/2/4 2:01,LC3515,TL6,N0OTG
2019/2/4 2:01,LCC3E0,XA7,N0OTG
2019/2/4 2:06,LC3229,TL6,QGO3G
2019/2/4 2:06,LCC301,TL6,N0OTG
2019/2/4 2:11,LC3C79,TL6,QGO3G
2019/2/4 2:13,LC3D3C,TL6,N0OTG
2019/2/4 2:13,LC3399,TL6,QGO3G
2019/2/4 2:15,LC348F,TL6,QGO3G
2019/2/4 2:17,LC06C3,TL6,N0OTG
2019/2/4 2:18,LC3060,TL6,N0OTG
2019/2/4 2:18,LC3873,TL6,N0OTG
2019/2/4 2:21,LCC3E0,XA7,N0OTG
2019/2/4 2:28,LC3C6E,TL6,QGO3G
2019/2/4 2:30,LC38B4,TL6,N0OTG
2019/2/4 2:35,LC3721,XA7,N0OTG
2019/2/4 2:38,LC3A58,HVQ,GVOFK
2019/2/4 2:41,LC31E2,TL6,N0OTG
2019/2/4 2:42,LC30D9,NVV,N0OTG
2019/2/4 2:52,LC3D7E,NVV,N0OTG
2019/2/4 2:58,LC3D48,XA7,N0OTG
2019/2/4 3:00,LC3C9F,TL6,N0OTG
2019/2/4 3:04,LC8C30,TL6,N0OTG
2019/2/4 3:04,LC3725,TL6,N0OTG
2019/2/4 3:09,LC3A98,TL6,N0OTG
2019/2/4 3:10,LC3A98,TL6,N0OTG
2019/2/4 3:16,LC30E0,XA7,N0OTG
2019/2/4 3:17,LC3293,TL6,N0OTG
2019/2/4 3:23,LC351C,TL6,N0OTG
2019/2/4 3:26,LC3515,TL6,N0OTG
2019/2/4 3:29,LC3AAC,TL6,N0OTG
2019/2/4 3:34,LC3CBB,TL6,N0OTG
2019/2/4 3:57,LC3CAA,TL6,QGO3G
2019/2/4 4:15,LCCC31,HVQ,3POLC
2019/2/4 4:17,LC3A9C,TL6,N0OTG
2019/2/4 4:26,LC33DA,TL6,N0OTG
2019/2/4 4:33,LCC3E0,XA7,N0OTG
2019/2/4 4:43,LC35AA,TL6,QGO3G
2019/2/4 4:57,LC3FD1,XA7,N0OTG
2019/2/4 5:03,LC3FEE,HVQ,3POLC
2019/2/4 5:03,LC3FEE,HVQ,3POLC
2019/2/4 5:04,LC3FEE,HVQ,3POLC
2019/2/4 5:04,LC3FD1,XA7,N0OTG
2019/2/4 5:10,LC3FEE,HVQ,3POLC
2019/2/4 5:12,LC3FEE,HVQ,3POLC
2019/2/4 5:27,LC3DDC,BDV,5NPAU
2019/2/4 5:28,LC3722,HVQ,GVOFK
2019/2/4 5:37,LC06C3,HVQ,GVOFK
2019/2/4 5:38,LC31DA,TL6,N0OTG
2019/2/4 5:54,LC350C,TL6,N0OTG
2019/2/4 6:11,LC3C9D,TL6,N0OTG
2019/2/4 6:12,LC3C9D,TL6,N0OTG
2019/2/4 6:12,LC3C9D,TL6,N0OTG
2019/2/4 6:14,LC3C9D,TL6,N0OTG
2019/2/4 6:14,LC3A77,TL6,QGO3G
2019/2/4 6:15,LC3C9D,TL6,N0OTG
2019/2/4 6:15,LC3E37,QLT,5NPAU
2019/2/4 6:15,LC3C9D,TL6,N0OTG
2019/2/4 6:16,LC3A77,TL6,QGO3G
2019/2/4 6:17,LC3274,TL6,N0OTG
2019/2/4 6:42,LC3999,TL6,N0OTG
2019/2/4 6:43,LC3999,TL6,N0OTG
2019/2/4 6:43,LCFFC3,QLT,N0OTG
2019/2/4 6:48,LC3D90,TL6,N0OTG
2019/2/4 6:56,LC3169,TL6,N0OTG
2019/2/4 6:58,LC3EE7,TL6,N0OTG
2019/2/4 7:03,LC3999,TL6,N0OTG
2019/2/4 7:15,LC3169,HVQ,GVOFK
2019/2/4 7:16,LC3999,TL6,N0OTG
2019/2/4 7:43,LC4C38,BDV,N0OTG
2019/2/4 7:46,LC3C9B,TL6,QGO3G
2019/2/4 8:26,LC3D26,TL6,N0OTG
2019/2/4 8:43,LC3099,TL6,N0OTG
2019/2/4 8:56,LC3045,QLT,5NPAU
2019/2/4 9:10,LC32C8,HVQ,GVOFK
2019/2/4 9:19,LC3F92,BDV,N0OTG
2019/2/4 9:20,LC32D4,HVQ,GVOFK
2019/2/4 9:27,LC3D04,QLT,5NPAU
2019/2/4 9:32,LC3E01,QLT,5NPAU
2019/2/4 9:33,LC3FC8,BDV,5NPAU
2019/2/4 9:46,LCC3DE,QLT,5NPAU
2019/2/4 9:57,LC30B4,TL6,N0OTG
2019/2/4 9:59,LC387A,QLT,N0OTG
2019/2/4 10:13,LC3BEF,HVQ,GVOFK
2019/2/4 10:15,LC3D52,TL6,N0OTG
2019/2/4 10:24,LC3874,QLT,5NPAU
2019/2/4 10:24,LC3874,QLT,5NPAU
2019/2/4 10:25,LC3874,QLT,5NPAU
2019/2/4 10:25,LC3874,QLT,5NPAU
2019/2/4 10:27,LC38B7,QLT,5NPAU
2019/2/4 10:28,LC3D52,TL6,N0OTG
2019/2/4 10:29,LCBCC3,QLT,5NPAU
2019/2/4 10:32,LC39DC,QLT,5NPAU
2019/2/4 10:34,LC3666,TL6,N0OTG
2019/2/4 10:43,LC3863,QLT,5NPAU
2019/2/4 10:52,LC3387,QLT,5NPAU
2019/2/4 10:55,LC3408,QLT,N0OTG
2019/2/4 11:03,LCCC38,QLT,5NPAU
2019/2/4 11:13,LC3A59,TL6,N0OTG
2019/2/4 11:14,LC3A59,TL6,N0OTG
2019/2/4 11:14,LC3A59,TL6,N0OTG
2019/2/4 11:18,LC319F,TL6,N0OTG
2019/2/4 11:22,LC31B5,QLT,N0OTG
2019/2/4 11:29,LC31A0,QLT,5NPAU
2019/2/4 11:29,LC31A0,QLT,5NPAU
2019/2/4 11:32,LC3A59,TL6,N0OTG
2019/2/4 11:34,LC3BE0,BDV,N0OTG
2019/2/4 11:34,LC342D,BDV,5NPAU
2019/2/4 11:35,LC01C3,QLT,5NPAU
2019/2/4 11:36,LC31A0,QLT,5NPAU
2019/2/4 11:41,LC34A6,QLT,5NPAU
2019/2/4 11:43,LC3A59,TL6,N0OTG
2019/2/4 11:45,LC3A59,TL6,N0OTG
2019/2/4 11:50,LC3219,QLT,5NPAU
2019/2/4 11:51,LC3A59,TL6,N0OTG
2019/2/4 12:00,LC36DA,TL6,N0OTG
2019/2/4 12:02,LC3723,QLT,5NPAU
2019/2/4 12:04,LC3396,QLT,5NPAU
2019/2/4 12:11,LC3C47,TL6,N0OTG
2019/2/4 12:12,LC35E2,QLT,5NPAU
2019/2/4 12:13,LC3763,QLT,5NPAU
2019/2/4 12:23,LC3C47,TL6,N0OTG
2019/2/4 12:25,LC32F5,BDV,5NPAU
2019/2/4 12:26,LC3019,BDV,5NPAU
2019/2/4 12:26,LC3E1D,QLT,5NPAU
2019/2/4 12:31,LC3CDD,QLT,N0OTG
2019/2/4 12:31,LCDC36,QLT,5NPAU
2019/2/4 12:45,LC370A,QLT,N0OTG
2019/2/4 12:58,LC3396,QLT,5NPAU
2019/2/4 12:59,LC3D2C,BDV,5NPAU
2019/2/4 13:03,LC31E0,BDV,5NPAU
2019/2/4 13:10,LC73C3,TL6,QGO3G
2019/2/4 13:24,LC1C32,QLT,5NPAU
2019/2/4 13:25,LC3775,HVQ,GVOFK
2019/2/4 13:37,LC31E0,TL6,QGO3G
2019/2/4 13:40,LC39DC,TL6,N0OTG
2019/2/4 13:43,LC33EA,XA7,N0OTG
2019/2/4 13:49,LC3B9E,BDV,5NPAU
2019/2/4 13:56,LC315E,BDV,5NPAU
2019/2/4 14:07,LCC330,BDV,5NPAU
2019/2/4 14:07,LC34F7,TL6,QGO3G
2019/2/4 14:12,LC3EAF,BDV,5NPAU
2019/2/4 14:16,LC34F7,TL6,QGO3G
2019/2/4 14:20,LCE4C3,TL6,N0OTG
2019/2/4 14:20,LC3B3D,HVQ,GVOFK
2019/2/4 14:20,LC338E,TL6,QGO3G
2019/2/4 14:25,LC364A,BDV,5NPAU
2019/2/4 14:35,LC321B,QLT,5NPAU
2019/2/4 14:41,LC30E0,XA7,N0OTG
2019/2/4 14:42,LC3164,BDV,5NPAU
2019/2/4 14:45,LC3D09,QLT,5NPAU
2019/2/4 14:45,LCAC30,TL6,QGO3G
2019/2/4 14:49,LC3412,QLT,5NPAU
2019/2/4 14:49,LC3E5D,TL6,N0OTG
2019/2/4 14:55,LC30EF,TL6,N0OTG
2019/2/4 14:58,LC333C,NVV,N0OTG
2019/2/4 14:58,LC3467,BDV,5NPAU
2019/2/4 14:59,LC3BDE,QLT,5NPAU
2019/2/4 15:00,LC5C34,TL6,N0OTG
2019/2/4 15:02,LC3DF5,TL6,QGO3G
2019/2/4 15:17,LC36B3,BDV,5NPAU
2019/2/4 15:25,LC340B,TL6,N0OTG
2019/2/4 15:27,LC3E73,XA7,N0OTG
2019/2/4 15:28,LC3BCE,TL6,QGO3G
2019/2/4 15:29,LCC308,QLT,5NPAU
2019/2/4 15:38,LC310B,TL6,QGO3G
2019/2/4 15:39,LC37A6,QLT,N0OTG
2019/2/4 15:42,LC39A6,QLT,5NPAU
2019/2/4 16:00,LC94C3,TL6,N0OTG
2019/2/4 16:08,LC323B,TL6,QGO3G
2019/2/4 16:10,LCC330,BDV,5NPAU
2019/2/4 16:17,LC307F,BDV,5NPAU
2019/2/4 16:24,LC3193,HVQ,3POLC
2019/2/4 16:24,LC3719,QLT,5NPAU
2019/2/4 16:27,LC31A6,BDV,5NPAU
2019/2/4 16:30,LC3193,HVQ,3POLC
2019/2/4 16:43,LC3AF1,BDV,5NPAU
2019/2/4 16:43,LC3E90,TL6,QGO3G
2019/2/4 16:43,LCC31F,TL6,N0OTG
2019/2/4 16:45,LC30A7,BDV,5NPAU
2019/2/4 16:56,LC3098,BDV,N0OTG
2019/2/4 17:00,LC3193,HVQ,3POLC
2019/2/4 17:01,LC334D,BDV,N0OTG
2019/2/4 17:02,LC31C6,BDV,5NPAU
2019/2/4 17:02,LC3F04,QLT,5NPAU
2019/2/4 17:02,LC3193,HVQ,3POLC
2019/2/4 17:09,LC3AAD,BDV,5NPAU
2019/2/4 17:11,LCDC39,TL6,QGO3G
2019/2/4 17:14,LC305F,QLT,5NPAU
2019/2/4 17:15,LC3234,QLT,5NPAU
2019/2/4 17:19,LC3E04,QLT,5NPAU
2019/2/4 17:28,LCC3A0,BDV,5NPAU
2019/2/4 17:29,LC3D0A,QLT,N0OTG
2019/2/4 17:30,LC3099,TL6,N0OTG
2019/2/4 17:32,LC393E,TL6,N0OTG
2019/2/4 17:40,LC3E5C,XA7,N0OTG
2019/2/4 17:42,LC3934,BDV,5NPAU
2019/2/4 17:44,LC378E,TL6,QGO3G
2019/2/4 17:45,LC3E55,QLT,5NPAU
2019/2/4 17:47,LC3560,BDV,N0OTG
2019/2/4 17:47,LC37BB,QLT,5NPAU
2019/2/4 17:51,LC31C6,BDV,5NPAU
2019/2/4 17:52,LC3EDD,QLT,5NPAU
2019/2/4 17:53,LCC3DE,QLT,5NPAU
2019/2/4 17:55,LC394C,QLT,5NPAU
2019/2/4 17:55,LC32E9,QLT,5NPAU
2019/2/4 17:56,LC36A2,BDV,5NPAU
2019/2/4 18:05,LC38CC,QLT,5NPAU
2019/2/4 18:05,LC3410,BDV,5NPAU
2019/2/4 18:06,LC3D0A,QLT,5NPAU
2019/2/4 18:06,LC31F1,QLT,5NPAU
2019/2/4 18:07,LC3307,TL6,QGO3G
2019/2/4 18:10,LC3D57,QLT,5NPAU
2019/2/4 18:10,LC3AC8,TL6,N0OTG
2019/2/4 18:11,LC3AC8,TL6,N0OTG
2019/2/4 18:11,LC3BDE,QLT,5NPAU
2019/2/4 18:11,LCC39F,QLT,5NPAU
2019/2/4 18:12,LC3849,BDV,N0OTG
2019/2/4 18:12,LC3AE6,QLT,5NPAU
2019/2/4 18:13,LC378E,TL6,QGO3G
2019/2/4 18:13,LC3AC8,TL6,N0OTG
2019/2/4 18:13,LC387C,QLT,5NPAU
2019/2/4 18:14,LC351F,BDV,5NPAU
2019/2/4 18:15,LC91C3,BDV,5NPAU
2019/2/4 18:15,LC3371,TL6,QGO3G
2019/2/4 18:15,LC3FFC,QLT,5NPAU
2019/2/4 18:16,LC3D14,TL6,QGO3G
2019/2/4 18:19,LC31A6,BDV,5NPAU
2019/2/4 18:19,LC30B3,XA7,N0OTG
2019/2/4 18:19,LC36F4,QLT,5NPAU
2019/2/4 18:20,LC30B3,XA7,N0OTG
2019/2/4 18:21,LC3ECB,QLT,5NPAU
2019/2/4 18:23,LC31C6,BDV,5NPAU
2019/2/4 18:24,LC3239,QLT,5NPAU
2019/2/4 18:29,LC332A,QLT,5NPAU
2019/2/4 18:30,LC3D81,QLT,5NPAU
2019/2/4 18:30,LC3FFF,BDV,5NPAU
2019/2/4 18:30,LC39CF,TL6,QGO3G
2019/2/4 18:33,LC3BED,QLT,5NPAU
2019/2/4 18:34,LC3D9B,BDV,5NPAU
2019/2/4 18:37,LC3531,QLT,5NPAU
2019/2/4 18:37,LC314B,QLT,5NPAU
2019/2/4 18:37,LC39AC,QLT,5NPAU
2019/2/4 18:40,LC33A4,QLT,5NPAU
2019/2/4 18:40,LC37AC,TL6,N0OTG
2019/2/4 18:41,LC3F27,QLT,5NPAU
2019/2/4 18:42,LC3EF7,TL6,3POLC
2019/2/4 18:42,LC30D8,QLT,5NPAU
2019/2/4 18:49,LC1C3C,QLT,5NPAU
2019/2/4 18:50,LC3BF7,QLT,5NPAU
2019/2/4 18:50,LCDC36,BDV,N0OTG
2019/2/4 18:50,LC6C30,QLT,5NPAU
2019/2/4 18:51,LC32F5,TL6,N0OTG
2019/2/4 18:52,LC32F5,TL6,N0OTG
2019/2/4 18:52,LC38E8,BDV,5NPAU
2019/2/4 18:52,LC3DF9,XA7,N0OTG
2019/2/4 18:53,LC3DF9,XA7,N0OTG
2019/2/4 18:56,LCC3DE,QLT,5NPAU
2019/2/4 18:57,LC33B1,BDV,5NPAU
2019/2/4 18:57,LC3137,QLT,5NPAU
2019/2/4 18:59,LC31FC,QLT,5NPAU
2019/2/4 19:00,LC3DB4,QLT,5NPAU
2019/2/4 19:01,LC38D1,BDV,N0OTG
2019/2/4 19:01,LC3FFF,BDV,5NPAU
2019/2/4 19:01,LC3EC1,TL6,N0OTG
2019/2/4 19:01,LC3FFF,BDV,5NPAU
2019/2/4 19:01,LC3FFF,BDV,5NPAU
2019/2/4 19:01,LC3FFF,BDV,5NPAU
2019/2/4 19:01,LC32F5,TL6,N0OTG
2019/2/4 19:02,LC3FFF,BDV,5NPAU
2019/2/4 19:02,LC3FFF,BDV,5NPAU
2019/2/4 19:03,LC32F5,TL6,N0OTG
2019/2/4 19:03,LC3D16,BDV,5NPAU
2019/2/4 19:04,LC32C3,BDV,5NPAU
2019/2/4 19:04,LC27C3,XA7,N0OTG
2019/2/4 19:07,LC3AC8,TL6,N0OTG
2019/2/4 19:10,LC3DD2,QLT,5NPAU
2019/2/4 19:10,LC3743,TL6,N0OTG
2019/2/4 19:11,LC3F79,TL6,QGO3G
2019/2/4 19:13,LC3606,BDV,5NPAU
2019/2/4 19:14,LC1EC3,BDV,5NPAU
2019/2/4 19:14,LC8C3F,BDV,5NPAU
2019/2/4 19:16,LC364A,QLT,N0OTG
2019/2/4 19:17,LC340F,QLT,N0OTG
2019/2/4 19:17,LC3C75,BDV,5NPAU
2019/2/4 19:18,LC3743,TL6,N0OTG
2019/2/4 19:19,LC35B7,BDV,5NPAU
2019/2/4 19:20,LC3B3F,BDV,5NPAU
2019/2/4 19:20,LCC3A6,BDV,5NPAU
2019/2/4 19:21,LC3292,XA7,N0OTG
2019/2/4 19:22,LC3068,QLT,5NPAU
2019/2/4 19:22,LC30B3,XA7,N0OTG
2019/2/4 19:23,LC3603,BDV,5NPAU
2019/2/4 19:23,LC31F7,QLT,5NPAU
2019/2/4 19:25,LC3D49,BDV,5NPAU
2019/2/4 19:25,LC3FCB,QLT,5NPAU
2019/2/4 19:25,LC36D2,XA7,N0OTG
2019/2/4 19:28,LC3939,BDV,N0OTG
2019/2/4 19:29,LC34C3,QLT,5NPAU
2019/2/4 19:30,LC3EC8,TL6,QGO3G
2019/2/4 19:31,LC35EF,QLT,5NPAU
2019/2/4 19:33,LC32D7,TL6,QGO3G
2019/2/4 19:34,LC3432,QLT,5NPAU
2019/2/4 19:36,LC361B,QLT,5NPAU
2019/2/4 19:36,LC3AA0,QLT,5NPAU
2019/2/4 19:37,LC3231,TL6,N0OTG
2019/2/4 19:39,LC315A,TL6,QGO3G
2019/2/4 19:39,LC361B,QLT,5NPAU
2019/2/4 19:42,LC3F2E,QLT,5NPAU
2019/2/4 19:42,LC390E,TL6,N0OTG
2019/2/4 19:43,LCB7C3,QLT,5NPAU
2019/2/4 19:43,LC3AA4,QLT,5NPAU
2019/2/4 19:46,LC32DE,BDV,5NPAU
2019/2/4 19:48,LC3913,QLT,5NPAU
2019/2/4 19:49,LC30DC,TL6,N0OTG
2019/2/4 19:49,LC3B5A,TL6,N0OTG
2019/2/4 19:51,LC3F6D,BDV,5NPAU
2019/2/4 19:52,LC3CE5,BDV,5NPAU
2019/2/4 19:55,LC3BEA,BDV,5NPAU
2019/2/4 19:55,LCB2C3,QLT,5NPAU
2019/2/4 19:57,LC3C8E,BDV,5NPAU
2019/2/4 19:58,LC3606,QLT,5NPAU
2019/2/4 19:59,LC33A4,QLT,5NPAU
2019/2/4 20:01,LC384A,TL6,N0OTG
2019/2/4 20:03,LC3A3B,BDV,N0OTG
2019/2/4 20:03,LCAC35,BDV,5NPAU
2019/2/4 20:04,LC3BEA,BDV,5NPAU
2019/2/4 20:05,LC32EC,BDV,5NPAU
2019/2/4 20:06,LC3A16,TL6,QGO3G
2019/2/4 20:09,LC3466,QLT,5NPAU
2019/2/4 20:10,LC3AA0,QLT,5NPAU
2019/2/4 20:10,LC3A3B,BDV,N0OTG
2019/2/4 20:13,LC3E49,HVQ,GVOFK
2019/2/4 20:18,LC37DB,QLT,5NPAU
2019/2/4 20:19,LCDFC3,QLT,N0OTG
2019/2/4 20:19,LC30EA,NVV,N0OTG
2019/2/4 20:21,LC3F65,TL6,QGO3G
2019/2/4 20:24,LC388B,BDV,5NPAU
2019/2/4 20:24,LC37FC,QLT,5NPAU
2019/2/4 20:25,LC3A87,BDV,5NPAU
2019/2/4 20:27,LC3A21,QLT,N0OTG
2019/2/4 20:27,LC36A6,QLT,5NPAU
2019/2/4 20:28,LC3B60,QLT,5NPAU
2019/2/4 20:28,LC6C35,TL6,N0OTG
2019/2/4 20:29,LC3C10,QLT,5NPAU
2019/2/4 20:33,LCC37C,QLT,N0OTG
2019/2/4 20:35,LC3B39,BDV,5NPAU
2019/2/4 20:35,LC39C4,BDV,N0OTG
2019/2/4 20:37,LCC37B,TL6,N0OTG
2019/2/4 20:37,LC3C29,BDV,5NPAU
2019/2/4 20:42,LC3E4B,QLT,5NPAU
2019/2/4 20:45,LC33CF,TL6,N0OTG
2019/2/4 20:46,LC3CC1,QLT,5NPAU
2019/2/4 20:50,LC31D1,TL6,QGO3G
2019/2/4 20:53,LC3B2E,TL6,N0OTG
2019/2/4 20:58,LCC3E1,BDV,5NPAU
2019/2/4 20:58,LC3D42,BDV,5NPAU
2019/2/4 20:59,LC3C9D,TL6,N0OTG
2019/2/4 20:59,LC7C30,BDV,5NPAU
2019/2/4 21:00,LC34BD,XA7,N0OTG
2019/2/4 21:00,LC379D,BDV,5NPAU
2019/2/4 21:02,LCFC32,BDV,5NPAU
2019/2/4 21:06,LCC36E,QLT,5NPAU
2019/2/4 21:07,LC38F0,QLT,N0OTG
2019/2/4 21:07,LC3D59,TL6,N0OTG
2019/2/4 21:11,LC3945,QLT,5NPAU
2019/2/4 21:16,LC6C30,QLT,N0OTG
2019/2/4 21:16,LC391D,TL6,QGO3G
2019/2/4 21:29,LC3280,TL6,N0OTG
2019/2/4 21:34,LC386C,TL6,N0OTG
2019/2/4 21:37,LC3C9D,TL6,N0OTG
2019/2/4 21:39,LC3B5C,TL6,QGO3G
2019/2/4 21:42,LC38AE,TL6,N0OTG
2019/2/4 21:43,LC3C9D,TL6,N0OTG
2019/2/4 21:44,LC9EC3,TL6,N0OTG
2019/2/4 21:46,LC3FE4,TL6,QGO3G
2019/2/4 21:48,LC38FC,TL6,QGO3G
2019/2/4 21:51,LC3C9D,TL6,N0OTG
2019/2/4 21:51,LC3C9D,TL6,N0OTG
2019/2/4 21:52,LC3C9D,TL6,N0OTG
2019/2/4 22:01,LC3271,TL6,N0OTG
2019/2/4 22:18,LC3ACD,BDV,N0OTG
2019/2/4 22:18,LC3A59,TL6,N0OTG
2019/2/4 22:28,LC3C9D,TL6,N0OTG
2019/2/4 22:28,LC3C9D,TL6,N0OTG
2019/2/4 22:33,LC3B2B,TL6,QGO3G
2019/2/4 22:33,LC3193,TL6,QGO3G
2019/2/4 22:36,LC3669,NVV,N0OTG
2019/2/4 22:37,LC3C9D,TL6,N0OTG
2019/2/4 22:38,LC3818,TL6,QGO3G
2019/2/4 22:41,LC3C9D,TL6,N0OTG
2019/2/4 22:42,LC3A4D,TL6,QGO3G
2019/2/4 22:42,LC3C9D,TL6,N0OTG
2019/2/4 22:43,LC3D95,BDV,N0OTG
2019/2/4 22:44,LC30A7,QLT,5NPAU
2019/2/4 22:45,LC3EF7,BDV,5NPAU
2019/2/4 22:48,LCC393,TL6,N0OTG
2019/2/4 22:50,LC302F,BDV,5NPAU
2019/2/4 22:52,LC36A0,BDV,5NPAU
2019/2/4 22:54,LC3C9D,HVQ,GVOFK
2019/2/4 22:55,LC3981,XA7,N0OTG
2019/2/4 22:56,LC3B10,XA7,N0OTG
2019/2/4 23:03,LC3A98,TL6,N0OTG
2019/2/4 23:04,LC3596,QLT,N0OTG
2019/2/4 23:08,LCC34F,TL6,QGO3G
2019/2/4 23:10,LC36FC,TL6,N0OTG
2019/2/4 23:11,LC376D,TL6,N0OTG
2019/2/4 23:20,LC376D,TL6,N0OTG
2019/2/4 23:25,LC36FC,TL6,N0OTG
2019/2/4 23:35,LC31E7,XA7,N0OTG
2019/2/4 23:45,LC3E12,TL6,N0OTG
2019/2/4 23:47,LC06C3,TL6,N0OTG
2019/2/4 23:48,LC06C3,TL6,N0OTG
2019/2/4 23:49,LC06C3,TL6,N0OTG
2019/2/4 23:52,LC06C3,TL6,N0OTG
